85873	"plerixafor"	"plerixafor"
41652	"tolterodine base"	"tolterodine base"
54371	"l tartrate de tolterodine"	"l tartrate de tolterodine"
4278	"chlorhydrate d ephedrine"	"chlorhydrate d ephedrine"
876	"fosfomycine sodique"	"fosfomycine sodique"
78578	"fosfomycine"	"fosfomycine"
49207	"chlorhydrate de memantine"	"chlorhydrate de memantine"
72074	"memantine"	"memantine"
3271	"naproxene"	"naproxene"
1099	"morphine  sulfate de "	"morphine  sulfate de "
2754	"ofloxacine"	"ofloxacine"
35415	"tramadol"	"tramadol"
17091	"virus de l hepatite a souche hm175 inactive adsorbe"	"virus de l hepatite a souche hm175 inactive adsorbe"
1261	"betamethasone"	"betamethasone"
4509	"betamethasone  phosphate de  et de disodium"	"betamethasone  phosphate de  et de disodium"
5126	"dodeclonium  bromure de "	"dodeclonium  bromure de "
5520	"amyleine  chlorhydrate d  "	"amyleine  chlorhydrate d  "
52951	"alpha 1 antitrypsine humaine"	"alpha 1 antitrypsine humaine"
338	"dichlorhydrate de trimetazidine"	"dichlorhydrate de trimetazidine"
4100	"calendula officinalis pour preparations homeopathiques"	"calendula officinalis pour preparations homeopathiques"
267	"valeriana officinalis pour preparations homeopathiques"	"valeriana officinalis pour preparations homeopathiques"
6960	"ignatia amara pour preparations homeopathiques"	"ignatia amara pour preparations homeopathiques"
7901	"hyoscyamus niger pour preparations homeopathiques"	"hyoscyamus niger pour preparations homeopathiques"
8910	"crocus sativus pour preparations homeopathiques"	"crocus sativus pour preparations homeopathiques"
2709	"lactulose"	"lactulose"
1835	"tetracaine"	"tetracaine"
5431	"lidocaine"	"lidocaine"
713	"etoposide"	"etoposide"
17637	"bicalutamide"	"bicalutamide"
56635	"chlorhydrate de lidocaine anhydre"	"chlorhydrate de lidocaine anhydre"
15078	"theophylline anhydre"	"theophylline anhydre"
37	"diclofenac sodique"	"diclofenac sodique"
22364	"diclofenac de diethylamine"	"diclofenac de diethylamine"
87746	"chlorhydrate de topotecane"	"chlorhydrate de topotecane"
93066	"topotecane"	"topotecane"
18265	"chlorhydrate de paroxetine hemihydrate"	"chlorhydrate de paroxetine hemihydrate"
979	"cefaclor monohydrate"	"cefaclor monohydrate"
65875	"cefaclor anhydre"	"cefaclor anhydre"
19141	"virus de la rage inactive  souche flury lep"	"virus de la rage inactive  souche flury lep"
10715	"ballote noire"	"ballote noire"
984	"domperidone"	"domperidone"
2236	"promethazine"	"promethazine"
5333	"chlorhydrate de promethazine"	"chlorhydrate de promethazine"
67402	"aubepine  sommite fleurie d    extrait sec de "	"aubepine  sommite fleurie d    extrait sec de "
4000	"sodium  pentosane polysulfate de "	"sodium  pentosane polysulfate de "
53763	"manidipine  dichlorhydrate de "	"manidipine  dichlorhydrate de "
55705	"fluvastatine sodique"	"fluvastatine sodique"
80889	"fluvastatine"	"fluvastatine"
2067	"hydrocortisone"	"hydrocortisone"
16860	"epoetine beta"	"epoetine beta"
60159	"filgrastim"	"filgrastim"
24381	"budesonide"	"budesonide"
4979	"dinitrate d isosorbide"	"dinitrate d isosorbide"
38741	"chlorhydrate de ropivacaine monohydrate"	"chlorhydrate de ropivacaine monohydrate"
1691	"dimenhydrinate"	"dimenhydrinate"
3044	"carbocisteine"	"carbocisteine"
60310	"chlorhydrate d alfuzosine"	"chlorhydrate d alfuzosine"
3434	"polymyxine b  sulfate de "	"polymyxine b  sulfate de "
979	"cefaclor"	"cefaclor"
49189	"ipratropium  bromure d   monohydrate"	"ipratropium  bromure d   monohydrate"
80978	"bromure d ipratropium anhydre"	"bromure d ipratropium anhydre"
77	"pilocarpine  nitrate de "	"pilocarpine  nitrate de "
5386	"chlorhydrate d amiodarone"	"chlorhydrate d amiodarone"
361	"troxerutine"	"troxerutine"
2751	"thiotepa"	"thiotepa"
101	"chlorhydrate de procaine"	"chlorhydrate de procaine"
6018	"cetrimide"	"cetrimide"
651	"terpine"	"terpine"
5148	"ruscogenines"	"ruscogenines"
77887	"concentrat de vitamine a synthetique  forme huileuse"	"concentrat de vitamine a synthetique  forme huileuse"
2487	"tartrate de noradrenaline"	"tartrate de noradrenaline"
15078	"theophylline"	"theophylline"
5009	"lactate de sodium  solution de"	"lactate de sodium  solution de"
91695	"lactate de sodium anhydre"	"lactate de sodium anhydre"
4028	"citrate d alverine"	"citrate d alverine"
10394	"simeticone"	"simeticone"
24513	"nadroparine calcique"	"nadroparine calcique"
2196	"oxytetracycline base"	"oxytetracycline base"
3955	"chlorhydrate d oxytetracycline"	"chlorhydrate d oxytetracycline"
69020	"mercaptoacetyltriglycine"	"mercaptoacetyltriglycine"
5356	"sodium  alginate de "	"sodium  alginate de "
74765	"codeine  phosphate de  hemihydrate"	"codeine  phosphate de  hemihydrate"
98972	"sertindole"	"sertindole"
5562	"sodium  valproate de "	"sodium  valproate de "
790	"gentiane  extrait de    mou "	"gentiane  extrait de    mou "
28784	"saquinavir"	"saquinavir"
94741	"saquinavir  mesilate de "	"saquinavir  mesilate de "
75145	"gelatine fluide modifiee"	"gelatine fluide modifiee"
79562	"lormetazepam"	"lormetazepam"
1044	"glutamique  acide "	"glutamique  acide "
1842	"cysteine  chlorhydrate de  hydrate"	"cysteine  chlorhydrate de  hydrate"
3818	"acetate de fludrocortisone"	"acetate de fludrocortisone"
11279	"fluconazole"	"fluconazole"
3218	"maleate de dexchlorpheniramine"	"maleate de dexchlorpheniramine"
3691	"guaifenesine"	"guaifenesine"
12566	"paraffine liquide legere"	"paraffine liquide legere"
3088	"chlorhydrate de phenylephrine"	"chlorhydrate de phenylephrine"
5377	"cadmium  sulfate de "	"cadmium  sulfate de "
49595	"cefepime"	"cefepime"
77311	"dichlorhydrate de cefepime monohydrate"	"dichlorhydrate de cefepime monohydrate"
3505	"pyrrolidonecarboxylate de magnesium"	"pyrrolidonecarboxylate de magnesium"
1958	"furosemide"	"furosemide"
30646	"dexketoprofene"	"dexketoprofene"
93236	"dexketoprofene trometamol"	"dexketoprofene trometamol"
37430	"risperidone"	"risperidone"
3969	"phloroglucinol hydrate"	"phloroglucinol hydrate"
80102	"montelukast acide"	"montelukast acide"
75712	"protoxyde d azote"	"protoxyde d azote"
39511	"extrait sec d ecorce de bourdaine"	"extrait sec d ecorce de bourdaine"
54660	"sene  feuille de   extrait sec de "	"sene  feuille de   extrait sec de "
55890	"chiendent  rhizome de   extrait sec de "	"chiendent  rhizome de   extrait sec de "
25754	"magaldrate anhydre"	"magaldrate anhydre"
45338	"magaldrate"	"magaldrate"
5033	"benzathine benzylpenicilline"	"benzathine benzylpenicilline"
7111	"isosorbide  mononitrate d  "	"isosorbide  mononitrate d  "
39282	"cypres  cone de   extrait sec de "	"cypres  cone de   extrait sec de "
40911	"ail  extrait sec d  "	"ail  extrait sec d  "
43199	"marron d inde  extrait de   sec "	"marron d inde  extrait de   sec "
74799	"prele  extrait sec de "	"prele  extrait sec de "
81	"pipobroman"	"pipobroman"
5248	"amoxicilline base"	"amoxicilline base"
51576	"insuline humaine recombinante isophane"	"insuline humaine recombinante isophane"
1080	"adrenaline"	"adrenaline"
4280	"tartrate d adrenaline"	"tartrate d adrenaline"
4726	"cefazoline sodique"	"cefazoline sodique"
19757	"cefazoline base"	"cefazoline base"
3929	"nitrate d econazole"	"nitrate d econazole"
18827	"dichlorhydrate de pramipexole monohydrate"	"dichlorhydrate de pramipexole monohydrate"
47554	"pramipexole base"	"pramipexole base"
79576	"macrogol 3350"	"macrogol 3350"
70320	"donepezil"	"donepezil"
86142	"iobenguane"	"iobenguane"
6818	"passiflore  extrait de   sec "	"passiflore  extrait de   sec "
59533	"valeriane  extrait sec de "	"valeriane  extrait sec de "
94716	"extrait sec d inflorescence de tilleul"	"extrait sec d inflorescence de tilleul"
55910	"rotigotine"	"rotigotine"
60189	"epoetine zeta"	"epoetine zeta"
40911	"ail  bulbe d    extrait sec de "	"ail  bulbe d    extrait sec de "
42317	"poudre d ail"	"poudre d ail"
5759	"acetylcholine  chlorure d  "	"acetylcholine  chlorure d  "
21888	"chlorhydrate de buprenorphine"	"chlorhydrate de buprenorphine"
54459	"buprenorphine"	"buprenorphine"
521	"gaiacol"	"gaiacol"
2678	"chlorhydrate de diphenhydramine"	"chlorhydrate de diphenhydramine"
39306	"exemestane"	"exemestane"
3085	"pilocarpine  chlorhydrate de "	"pilocarpine  chlorhydrate de "
9477	"dolichos pruriens pour preparations homeopathiques"	"dolichos pruriens pour preparations homeopathiques"
6	"aspartique  acide "	"aspartique  acide "
432	"gluconate de calcium"	"gluconate de calcium"
477	"cysteine"	"cysteine"
1044	"acide glutamique"	"acide glutamique"
7301	"lysine monohydratee"	"lysine monohydratee"
11506	"tryptophane"	"tryptophane"
12155	"phosphate dipotassique"	"phosphate dipotassique"
20879	"magnesium  lactate de  dihydrate"	"magnesium  lactate de  dihydrate"
22650	"phosphate monopotassique"	"phosphate monopotassique"
5087	"chlorhydrate d oxycodone"	"chlorhydrate d oxycodone"
46704	"oxycodone"	"oxycodone"
3933	"nitrate de naphazoline"	"nitrate de naphazoline"
9182	"zuclopenthixol  dichlorhydrate de "	"zuclopenthixol  dichlorhydrate de "
91930	"zuclopenthixol"	"zuclopenthixol"
85054	"cholecalciferol  concentrat de   forme pulverulente"	"cholecalciferol  concentrat de   forme pulverulente"
1200	"azathioprine"	"azathioprine"
3620	"chlorhydrate de buflomedil"	"chlorhydrate de buflomedil"
935	"josamycine  propionate de "	"josamycine  propionate de "
941	"josamycine base"	"josamycine base"
960	"somatropine"	"somatropine"
78950	"iberis amara pour preparations homeopathiques"	"iberis amara pour preparations homeopathiques"
9414	"diosmectite"	"diosmectite"
2361	"methylprednisolone"	"methylprednisolone"
7055	"doxycycline monohydratee"	"doxycycline monohydratee"
28372	"doxycycline base"	"doxycycline base"
1362	"cloxacilline sodique monohydratee"	"cloxacilline sodique monohydratee"
13835	"cloxacilline"	"cloxacilline"
1890	"fenfluramine  chlorhydrate de "	"fenfluramine  chlorhydrate de "
30981	"nicotine polacrilex"	"nicotine polacrilex"
22322	"tapentadol"	"tapentadol"
24583	"chlorhydrate de tapentadol"	"chlorhydrate de tapentadol"
55410	"felbamate"	"felbamate"
5331	"benzylpenicilline sodique"	"benzylpenicilline sodique"
94553	"everolimus"	"everolimus"
3402	"maprotiline  mesilate de "	"maprotiline  mesilate de "
37441	"meloxicam"	"meloxicam"
53028	"cisatracurium"	"cisatracurium"
62835	"besilate de cisatracurium"	"besilate de cisatracurium"
1637	"diazepam"	"diazepam"
20394	"minoxidil"	"minoxidil"
1574	"cytarabine"	"cytarabine"
2099	"indometacine"	"indometacine"
1493	"chlorhydrate de clomipramine"	"chlorhydrate de clomipramine"
35248	"insuline humaine recombinante zinc"	"insuline humaine recombinante zinc"
126	"citrate de tamoxifene"	"citrate de tamoxifene"
35166	"tamoxifene base"	"tamoxifene base"
4415	"hydroxyde de magnesium"	"hydroxyde de magnesium"
4555	"sodium  oleate de "	"sodium  oleate de "
4951	"soja  huile de  raffinee"	"soja  huile de  raffinee"
58523	"ispaghul  graine d    poudre de "	"ispaghul  graine d    poudre de "
1507	"clorazepate dipotassique"	"clorazepate dipotassique"
7289	"cicletanine  chlorhydrate de "	"cicletanine  chlorhydrate de "
4852	"salicylate d hydroxyethyle"	"salicylate d hydroxyethyle"
5452	"nicotinate de methyle"	"nicotinate de methyle"
28847	"darunavir"	"darunavir"
39005	"ethanolate de darunavir"	"ethanolate de darunavir"
26938	"telaprevir"	"telaprevir"
1014	"acetylcysteine"	"acetylcysteine"
2114	"cefixime trihydratee"	"cefixime trihydratee"
33617	"cefixime anhydre"	"cefixime anhydre"
166	"soufre precipite"	"soufre precipite"
4168	"levure"	"levure"
4326	"cystine"	"cystine"
4548	"vitamine a  acetate de "	"vitamine a  acetate de "
75247	"natrum carbonicum pour preparations homeopathiques"	"natrum carbonicum pour preparations homeopathiques"
99948	"reviparine sodique"	"reviparine sodique"
2185	"pipemidique  acide  trihydrate"	"pipemidique  acide  trihydrate"
5005	"pipemidique  acide "	"pipemidique  acide "
1778	"estriol"	"estriol"
40030	"magnesium  glycerophosphate acide de "	"magnesium  glycerophosphate acide de "
22866	"xipamide"	"xipamide"
28107	"cefoperazone sodique"	"cefoperazone sodique"
52275	"prunus spinosa pour preparations homeopathiques"	"prunus spinosa pour preparations homeopathiques"
20052	"toxine botulinique type a"	"toxine botulinique type a"
3559	"salbutamol  sulfate de "	"salbutamol  sulfate de "
20676	"proteine diphterique crm 197"	"proteine diphterique crm 197"
99920	"neisseria meningitidis  oligoside de   souche c11  groupe c conjugue a la proteine crm 197 de corynebacterium diphteriae"	"neisseria meningitidis  oligoside de   souche c11  groupe c conjugue a la proteine crm 197 de corynebacterium diphteriae"
64391	"lenalidomide"	"lenalidomide"
24630	"insuline asparte recombinante isophane biphasique"	"insuline asparte recombinante isophane biphasique"
69676	"insuline asparte recombinante"	"insuline asparte recombinante"
355	"maleate de trimebutine"	"maleate de trimebutine"
44109	"dabrafenib"	"dabrafenib"
95704	"mesilate de dabrafenib"	"mesilate de dabrafenib"
109	"chlorhydrate de tetryzoline"	"chlorhydrate de tetryzoline"
19755	"dasatinib monohydrate"	"dasatinib monohydrate"
5239	"virus de la rubeole  souche wistar ra 27 3   vivant  attenue "	"virus de la rubeole  souche wistar ra 27 3   vivant  attenue "
47161	"virus de la rougeole  souche edmonston enders   vivant  attenue "	"virus de la rougeole  souche edmonston enders   vivant  attenue "
69186	"virus des oreillons  souche jeryl lynn   vivant  attenue "	"virus des oreillons  souche jeryl lynn   vivant  attenue "
96983	"virus de la varicelle souche oka  vivant  attenue "	"virus de la varicelle souche oka  vivant  attenue "
2560	"chlorhydrate de mebeverine"	"chlorhydrate de mebeverine"
4442	"metformine"	"metformine"
24321	"chlorhydrate de metformine"	"chlorhydrate de metformine"
19437	"piperacilline sodique"	"piperacilline sodique"
67102	"piperacilline"	"piperacilline"
3666	"cineole"	"cineole"
67089	"strontium  89 sr   chlorure de "	"strontium  89 sr   chlorure de "
9665	"aceponate d hydrocortisone"	"aceponate d hydrocortisone"
29239	"magnesium  gluconate de  dihydrate"	"magnesium  gluconate de  dihydrate"
612	"virus de la rage  souche wistar rabies pm wi 38 1503 3m inactive"	"virus de la rage  souche wistar rabies pm wi 38 1503 3m inactive"
159	"thym  huile essentielle de "	"thym  huile essentielle de "
3469	"pin  huile essentielle de "	"pin  huile essentielle de "
4347	"romarin  huile essentielle de "	"romarin  huile essentielle de "
5229	"alpha terpineol"	"alpha terpineol"
26682	"letrozole"	"letrozole"
5765	"tiapride  chlorhydrate de "	"tiapride  chlorhydrate de "
89551	"tiapride base"	"tiapride base"
16951	"ondansetron  chlorhydrate d   dihydrate"	"ondansetron  chlorhydrate d   dihydrate"
3496	"polyvidone iodee"	"polyvidone iodee"
29878	"trinitrine  solution de "	"trinitrine  solution de "
5718	"immunoglobuline humaine normale  plasmatique "	"immunoglobuline humaine normale  plasmatique "
3307	"facteur ii de coagulation humain"	"facteur ii de coagulation humain"
3309	"facteur x de coagulation humain"	"facteur x de coagulation humain"
3310	"facteur ix de coagulation humain"	"facteur ix de coagulation humain"
71362	"proteine s"	"proteine s"
99059	"proteine c humaine"	"proteine c humaine"
4546	"sodium  fluorure de "	"sodium  fluorure de "
4760	"sodium  monofluorophosphate de "	"sodium  monofluorophosphate de "
26241	"lotier cornicule  partie aerienne fleurie de   macerat de "	"lotier cornicule  partie aerienne fleurie de   macerat de "
35904	"melilot  macerat de "	"melilot  macerat de "
37314	"risedronate monosodique anhydre"	"risedronate monosodique anhydre"
99549	"risedronate monosodique hemipentahydrate"	"risedronate monosodique hemipentahydrate"
3505	"magnesium  pidolate de "	"magnesium  pidolate de "
24519	"palmier de floride  extrait lipido sterolique de "	"palmier de floride  extrait lipido sterolique de "
2905	"sulfogaiacol"	"sulfogaiacol"
762	"atenolol"	"atenolol"
53913	"terazosine base"	"terazosine base"
60254	"chlorhydrate de terazosine dihydrate"	"chlorhydrate de terazosine dihydrate"
942	"rutoside"	"rutoside"
6088	"isotretinoine"	"isotretinoine"
4113	"acide pantothenique"	"acide pantothenique"
4537	"phosphate sodique de riboflavine"	"phosphate sodique de riboflavine"
19311	"ester phosphorique du chlorure de thiamine dihydrate"	"ester phosphorique du chlorure de thiamine dihydrate"
25360	"magnesium  carbonate de  lourd"	"magnesium  carbonate de  lourd"
48694	"thiamine"	"thiamine"
51223	"magnesium  sulfate de  dihydrate"	"magnesium  sulfate de  dihydrate"
92464	"atorvastatine calcique trihydratee"	"atorvastatine calcique trihydratee"
18827	"pramipexole  dichlorhydrate de  monohydrate"	"pramipexole  dichlorhydrate de  monohydrate"
78975	"zolmitriptan"	"zolmitriptan"
41338	"dapagliflozine propanediol monohydrate"	"dapagliflozine propanediol monohydrate"
50433	"dapagliflozine"	"dapagliflozine"
473	"cromoglicate de sodium"	"cromoglicate de sodium"
910	"colchicum autumnale pour preparations homeopathiques"	"colchicum autumnale pour preparations homeopathiques"
4593	"bryonia pour preparations homeopathiques"	"bryonia pour preparations homeopathiques"
6742	"benzoicum acidum pour preparations homeopathiques"	"benzoicum acidum pour preparations homeopathiques"
23501	"oleander pour preparations homeopathiques"	"oleander pour preparations homeopathiques"
28914	"kalmia latifolia pour preparations homeopathiques"	"kalmia latifolia pour preparations homeopathiques"
14446	"furoate de mometasone"	"furoate de mometasone"
338	"trimetazidine  dichlorhydrate de "	"trimetazidine  dichlorhydrate de "
4442	"metformine base"	"metformine base"
3495	"benzathine phenoxymethylpenicilline"	"benzathine phenoxymethylpenicilline"
39357	"bosentan"	"bosentan"
74217	"bosentan monohydrate"	"bosentan monohydrate"
5760	"cyamemazine  tartrate de "	"cyamemazine  tartrate de "
8846	"cyamemazine base"	"cyamemazine base"
4184	"valerate de betamethasone"	"valerate de betamethasone"
4455	"sulfate de neomycine"	"sulfate de neomycine"
