"thesaurus"	"mol1"	"mol2"	"niveau"	"date_min"	"date_max"
"thesaurus012015"	"ATAZANAVIR"	"EFAVIRENZ"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"ERGOTAMINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"ESOMEPRAZOLE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"ESTRADIOL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"ETHINYLESTRADIOL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"ETONOGESTREL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"EVEROLIMUS"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"FESOTERODINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"LANSOPRAZOLE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"LEVONORGESTREL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"LUMEFANTRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"MEDROXYPROGESTERONE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"METHYLERGOMETRINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"METHYSERGIDE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"MIZOLASTINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"NEVIRAPINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"NOMEGESTROL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"NORETHISTERONE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"OMEPRAZOLE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"PANTOPRAZOLE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"PIMOZIDE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"QUINIDINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"RABEPRAZOLE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"RIFAMPICINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"SIMVASTATINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"SIROLIMUS"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"TACROLIMUS"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"TELAPREVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"TICAGRELOR"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATAZANAVIR"	"ULIPRISTAL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"BEZAFIBRATE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"CIPROFIBRATE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"CRIZOTINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"DARUNAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"FENOFIBRATE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"FOSAMPRENAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"GEMFIBROZIL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"INDINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"LOPINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"RIFAMPICINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"SAQUINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"STIRIPENTOL"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATORVASTATINE"	"TIPRANAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"DARUNAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"EFAVIRENZ"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"FOSAMPRENAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"INDINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"LOPINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"RIFAMPICINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"RITONAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"SAQUINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"ATOVAQUONE"	"TIPRANAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AXITINIB"	"CARBAMAZEPINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AXITINIB"	"PHENOBARBITAL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AXITINIB"	"PHENYTOINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AXITINIB"	"PRIMIDONE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AXITINIB"	"RIFAMPICINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"BCG"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"FEBUXOSTAT"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"PHENYTOINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"RIBAVIRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"VIRUS DE LA VARICELLE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"VIRUS DES OREILLONS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"VIRUS ROUGEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZATHIOPRINE"	"VIRUS RUBEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZITHROMYCINE"	"BROMOCRIPTINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZITHROMYCINE"	"CABERGOLINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZITHROMYCINE"	"COLCHICINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZITHROMYCINE"	"DIHYDROERGOTAMINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZITHROMYCINE"	"ERGOTAMINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZITHROMYCINE"	"LISURIDE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"AZITHROMYCINE"	"PERGOLIDE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"BETAMETHASONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"BLEOMYCINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"BUDESONIDE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"CAPECITABINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"CHLORAMBUCIL"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"CICLOSPORINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"CLADRIBINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"CORTIVAZOL"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"CYCLOPHOSPHAMIDE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"CYTARABINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"DEXAMETHASONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"ESTRAMUSTINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"ETANERCEPT"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"ETOPOSIDE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"EVEROLIMUS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"FLUDARABINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"FLUOROURACILE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"GOLIMUMAB"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"HYDROXYCARBAMIDE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"MELPHALAN"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"MERCAPTOPURINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"METHOTREXATE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"METHYLPREDNISOLONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"MITOMYCINE C"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"PIPOBROMAN"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"PREDNISOLONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"PREDNISONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"PROCARBAZINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"SIROLIMUS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"TACROLIMUS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"TEGAFUR"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"TERIFLUNOMIDE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"TETRACOSACTIDE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"TRIAMCINOLONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"VINCRISTINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BCG"	"VINORELBINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BENAZEPRIL"	"ESTRAMUSTINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BENAZEPRIL"	"LITHIUM"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BENDROFLUMETHIAZIDE"	"LITHIUM"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BENZYLPENICILLINE"	"METHOTREXATE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BETAMETHASONE"	"VIRUS DE LA VARICELLE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BETAMETHASONE"	"VIRUS DES OREILLONS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BETAMETHASONE"	"VIRUS ROUGEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BETAMETHASONE"	"VIRUS RUBEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"BEZAFIBRATE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"CIPROFIBRATE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"FENOFIBRATE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"FLUVASTATINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"GEMFIBROZIL"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"PRAVASTATINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"ROSUVASTATINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BEZAFIBRATE"	"SIMVASTATINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BLEOMYCINE"	"PHENYTOINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BLEOMYCINE"	"VIRUS DE LA VARICELLE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BLEOMYCINE"	"VIRUS DES OREILLONS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BLEOMYCINE"	"VIRUS ROUGEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BLEOMYCINE"	"VIRUS RUBEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"CARBAMAZEPINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"DARUNAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"DRONEDARONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"EPLERENONE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"FOSAMPRENAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"INDINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"IVABRADINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"LOPINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"PHENOBARBITAL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"PHENYTOINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"PRIMIDONE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"REGORAFENIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"RIFAMPICINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"RITONAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"RIVAROXABAN"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"SAQUINAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"TAMSULOSINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOCEPREVIR"	"TIPRANAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOSUTINIB"	"CARBAMAZEPINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOSUTINIB"	"PHENOBARBITAL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOSUTINIB"	"PHENYTOINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOSUTINIB"	"PRIMIDONE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BOSUTINIB"	"RIFAMPICINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"CARPIPRAMINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"CLARITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"DIHYDROERGOTAMINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"DIRITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"EPHEDRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"ERGOTAMINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"ERYTHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"JOSAMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"METHYLERGOMETRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"METHYLPHENIDATE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"METHYSERGIDE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"MIDECAMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"MIDODRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"NAPHAZOLINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"OXYMETAZOLINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"PHENYLEPHRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"PSEUDOEPHEDRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"ROXITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"TELITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BROMOCRIPTINE"	"TUAMINOHEPTANE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUDESONIDE"	"VIRUS DE LA VARICELLE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUDESONIDE"	"VIRUS DES OREILLONS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUDESONIDE"	"VIRUS ROUGEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUDESONIDE"	"VIRUS RUBEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUMETANIDE"	"LITHIUM"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUPRENORPHINE"	"NALMEFENE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUSPIRONE"	"ERYTHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"BUSPIRONE"	"ITRACONAZOLE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"CARPIPRAMINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"CLARITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"DIHYDROERGOTAMINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"DIRITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"EPHEDRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"ERGOTAMINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"ERYTHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"JOSAMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"METHYLERGOMETRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"METHYLPHENIDATE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"METHYSERGIDE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"MIDECAMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"MIDODRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"NAPHAZOLINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"OXYMETAZOLINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"PHENYLEPHRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"PSEUDOEPHEDRINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"ROXITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"TELITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CABERGOLINE"	"TUAMINOHEPTANE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAFEINE"	"ENOXACINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CANDESARTAN CILEXETIL"	"LITHIUM"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAPECITABINE"	"PHENYTOINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAPECITABINE"	"VIRUS DE LA VARICELLE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAPECITABINE"	"VIRUS DES OREILLONS"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAPECITABINE"	"VIRUS ROUGEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAPECITABINE"	"VIRUS RUBEOLEUX"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAPTOPRIL"	"ESTRAMUSTINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CAPTOPRIL"	"LITHIUM"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"CLOZAPINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"COBICISTAT"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"CRIZOTINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"CYPROTERONE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"DABIGATRAN"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"DABRAFENIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"DASATINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"DESOGESTREL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"DIENOGEST"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"DOLUTEGRAVIR"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"DRONEDARONE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"ERLOTINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"ERYTHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"ETHINYLESTRADIOL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"ETONOGESTREL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"FENTANYL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"GEFITINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"IMATINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"ISONIAZIDE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"LAPATINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"LEVONORGESTREL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"LITHIUM"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"MIANSERINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"NILOTINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"PAZOPANIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"PRAZIQUANTEL"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"QUETIAPINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"REGORAFENIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"RILPIVIRINE"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"RUXOLITINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"SIMVASTATINE"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"SORAFENIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"SUNITINIB"	"AD"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"TELAPREVIR"	"CI"	"01/01/2015"	"31/05/2015"
"thesaurus012015"	"CARBAMAZEPINE"	"TELITHROMYCINE"	"AD"	"01/01/2015"	"31/05/2015"
